,dialog
356,"If I may adopt a parlance with which you are familiar, I can confirm your theory to be horseshit."
357,We got to get out of here.
358,Come on.
359,"You're kidding me, aren't you?"
360,Hello there.
361,My name is Montgomery Scott.
362,"And, uh, who might you be?"
363,"Watch it, sonny."
364,"I'm pretty handy when I want to be, all right?"
365,Don't come back!
366,"We certainly showed them, eh, lassie?"
367,"That's Starfleet property, okay."
368,You cannae just take it.
369,"Uh, but I'm feeling generous today, so have at it."
370,Where you get that?
371, Is that English?
372, I learn it from my house.
373, Where you get that?
374, It's my Starfleet insignia.
375,What does it mean?
376,Means that I'm an officer of Starfleet.
377,"Uh, engineering division."
378, Engineering?
379, That's right. I fix things.
380,I know what is engineering.
381,"You're not with those bastards that killed my ship, are you?"
382,I'll take that as a no.
383,He is Krall. Him and his bees.
384,They search the stars for a death machine.
385,They're the reason why you here.
386,Why we are all here.
387,Even those three scunners?
388,"They have fallen from the sky, like me and you."
389,Come with me. Now!
390,"Wait, no... Hang on a minute, lassie."
391,I'm having a difficult day here.
392,I've got to find my crewmates.
393,I will help you find your mates.
394,And then you will help me.
395,With what?
396,You want me to fix something?
397,"Yes. You help me, and I help you."
398,"All right, well, things being as they are, I doubt I'll get a better offer today, so, lead the way."
399,Good.
400,I am Jaylah.
401, And you are Montgomery Scott.
402," Aye, Scotty."
403,"Come now, Montgomery Scotty."
404,"All right, hold up."
405,The Enterprise.
406,"She may not even have power to the Bridge, Captain."
407,She still has a few tricks up her sleeve.
408,I'd bet on it.
409,McCoy to Enterprise. Come in.
410,McCoy to Enterprise.
411,"Hey, take it easy there, Spock."
412,That was just a temporary fix back there.
413,"I understand, Doctor."
414,Fascinating.
415,Ominous. Dark. Dangerous.
416,We're going in.
417,Intriguing.
418,These symbols are the same as those depicted on the artifact taken in the attack.
419,You think it came from here?
420,It would seem so.
421,"Damn it, Spock."
422,Easy. Easy.
423,Hurry.
424, Are we there yet?
425, Stop asking that.
426, Sorry.
427, This is the way. Come.
428,And watch your steps.
429,You do not want to set off my traps.
430,Oh.
431,That's clever.
432,What is this place?
433, This is my house.
434, Your house?
435,Hold on a minute. Is this a ship?
436,I help you find your friends and you help me fix it.
437,So I can leave this planet forever.
438,Wait a minute. Is this your ship?
439,"No, Montgomery Scotty."
440,It's yours.
441,"Oh, my good Lord."
442,"Captain, it looks like there is power."
443,"All right, let's get to the Bridge and find the crew."
444,"The console is intact, Captain."
445,I will try to reroute power to it.
446,Work fast.
447,"Once we get this place lit up, we're gonna draw a lot of attention."
448,"What do you think, can you find them?"
449,"Aye, Captain."
450,I am reconfiguring scanners to modulate for the crew's signals.
451,You're with me.
452,I left something behind.
453,That is one heck of a cold.
454,"Nice job, Keenser."
455,"All right, we got about 15 minutes until the next guard rotation. Come on."
456,Let's go. Come on.
457,Come on.
458,This is the Magellan Probe.
459,The Federation was using these to find a way through the nebula.
460,What's he using it for?
461,What do you see?
462,He's been piggybacking the subspace links between the probes.
463,Can we use it to send a distress signal?
464,I can try.
465,It's sent.
466,He's accessed the Yorktown database.
467,What?
468,"He's got Starfleet data files, ship logs, including the Enterprise."
469,He's been watching us this whole time.
470,"Captain, the artifact was on the ship the whole time?"
471,"I couldn't afford to get caught with it, so I hid it in here."
472,Tell Krall I have the Abronath.
473,Do you believe every sad story you hear?
474,Not every.
475,Put the phaser down.
476,Please.
477,"You get it, Chekov?"
478,"Aye, Captain, I have traced the location of her call."
479,What does Krall want with this thing?
480,To save you from yourselves.
481,Captain!
482, You all right?
483," Aye, Captain, but we are trapped!"
484,Can you get this thing started?
485,Are you intimating that we should engage the thrusters?
486,I am open to other suggestions.
487,Okay.
488, There is a problem.
489, What?
490,"The fuel is primed, but I cannot get it to combust."
491,"Oy, Captain, we are basically standing on a very large bomb."
492,If you miss the combustion compressor...
493,"I'm not gonna miss, come on."
494,Do you even know what the combustion compressor looks like?
495,"It's square, right?"
496,"No, sir, it's round."
497,That's what I said.
498,Run!
499,Go!
500,Chekov!
501,Chekov! Move!
502,You think you know what sacrifice really means?
503,Federation has taught you that conflict should not exist.
504,Ha!
505,"But without struggle, you would never know who you truly are."
506,You have no idea who we are.
507,But you'll soon find out.
508,You mean the distress signal you thought you sent?
509,The coordinates were altered.
510,Your rescue ships will be stranded in the nebula and your base left vulnerable.
511,You're going to attack Yorktown.
512,Millions of souls from every Federation world holding hands.
513,It's a perfect target.
514,You're wrong. There is strength in unity.
515,"The strength of others, Lieutenant, is what has kept me alive."
516,No!
517,Spock.
518,"Spock, wake up, damn it!"
519,"I am entirely conscious, Doctor."
520,I'm simply contemplating the nature of mortality.
521,"Feeling philosophical, huh?"
522,Massive blood loss will do that to you.
523,You asked me why Lieutenant Uhura and I parted ways.
524,"I became concerned, in the light of Vulcan's demise, that I owed a debt of duty to my species."
525,"You thought you should be off making little Vulcans, huh?"
526,"Yeah, I can see how that would upset her."
527,"I intended to discuss it with her further, but I received some news which affected me unexpectedly."
528,What news?
529,Ambassador Spock has died.
530,Oh.
531,"Spock, I'm so sorry."
532,I can't imagine what that must feel like.
533,"When you've lived as many lives as he, fear of death is illogical."
534,Fear of death is what keeps us alive.
535,I want to live as he did.
536,That is why I decided to redirect my efforts and continue his work on New Vulcan.
537,You're leaving Starfleet?
538,What did Jim have to say about that?
539,I could not find the time to tell him.
540,"Well, I can tell you he's not gonna like that."
541,"Hell, I don't know what he'd do without you."
542,"I mean, me on the other hand, I'd throw a party, but..."
543,"My God, you're getting delirious."
544,How far are we from the coordinates of that call?
545,"Still a ways, sir."
546, Captain?
547, Yeah.
548,When did you begin to suspect her?
549,Not soon enough.
550,How did you know?
551,Well...
552,I guess you could say I've got a good nose for danger.
553,Run!
554,Is that music?
555,Where on earth is that coming from?
556,There.
557,I plugged the little box in the power cell and the little mouths make it sing.
558,That's very clever.
559,"Music's a bit oldfashioned for my taste, not to mention very loud and distracting, but, aye, well played."
560,I like the beats and shouting.
561,"Oh, you do?"
562, Switch it off.
563," Ach, you're okay."
564,Switch it off!
565,Someone set off one of my traps.
566,Shh.
567,Captain?
568, You know these men?
569," Aye, lassie."
570, That wee man there is Pavel Chekov.
571, Hello.
572,And that handsome bastard is James T. Kirk.
573,They're my mates.
574,"It's good to see you, sir."
575,"What is she doing, Scotty?"
576,"Don't hurt them. No, don't!"
577,Hit her!
578," You're free, James T."
579, There we go.
580,Mr. Scott.
581,Who's your new friend here?
582,She sure knows how to throw out a welcome mat.
583, This is Jaylah.
584, I do not know what is a welcome mat.
585, You find anybody else?
586," No, sir."
587,"I'm sorry, you're the only ones."
588,"What the hell happened up there, Jim?"
589,Why were we attacked?
590,They were after the artifact we brought back from T eenax.
591, Did they get it?
592, No.
593, Have you got it?
594, No.
595,"I had to get it off the Enterprise, put it on a shuttle."
596, You hid it in a shuttle.
597, Yes.
598,And no.
599,"This is the U. S. S. Franklin, sir."
600,Can you believe it?
601,First Earth ship capable of warp 4.
602,Went missing in the Gagarin Radiation Belt in the early 2160s.
603,I remember that from the Academy.
604,Captain Balthazar Edison.
605,One of the first heroes of Starfleet.
606,How the hell did his ship end up here?
607,"There's a lot of theories, sir."
608,Surrendered to the Romulans.
609,Captured by a giant green space hand.
610,"This far out, it's got to be a wormhole displacement."
611,Can she fly?
612,"She's missing a few driver coils and the EPS conduits are fried, but Jaylah has done a marvelous job of getting the ship's systems back online."
613," Thank you, Montgomery Scotty."
614, Pardon me.
615,"Mr. Chekov, can you plug in the coordinates."
616,See if you can track the crew's location from the ship's sensors.
617,"Aye, Captain."
618, He likes that seat.
619, Mr. Scott.
620, Tour.
621," Yes, the mess hall."
622," Jaylah, if you will."
623, Yes.
624,"No clue what happened to the crew, huh?"
625,"No, sir. They'd be dead a hundred years by now."
626,Is that a...
627,That's a PX70!
628,Wow.
629,My dad used to have one when he was a kid.
630,"My mom said he'd put her on the back of it, drive her nuts."
631,Sir.
632,Um...
633,So you're telling me this thing's been here this whole time and no one's ever noticed it?
634,She's rigged up image refractors.
635,Here.
636,"So, like some sort of holographic camouflage."
637,"Aye, sir."
638,Captain!
639,"I have intercepted a weak communications transmission, sir."
640,It's a Starfleet frequency.
641,Can you lock on to the signal?
642,"Yes, but how do we get to them?"
643,"I have an idea, sir."
644,But I'm gonna need your permission.
645,Why would you need my permission?
646,"Because if I mess it up, I don't want it to be just my fault."
647,McCoy and Spock to Enterprise crew.
648,"Come in, Enterprise crew."
649,Anyone.
650,"Come on, Spock."
651,"Come on, you can make it."
652,"Leaving me behind will significantly increase your chances of survival, Doctor."
653,"Well, that's damn chivalrous of you, but completely out of the question."
654,It is imperative that you locate any surviving crew.
655,And here I was thinking you cared.
656,"Of course I care, Leonard."
657,I always assumed my respect for you was clear.
658,The dialogue we have had across the years has always...
659,"It's okay, Spock."
660,You don't have to say it.
661,"Well, at least I won't die alone."
662,"Well, that's just typical."
663,"Come on, you bastards!"
664,Oh.
665,"Good to see you in one piece, Doctor."
666,"Oh, am I?"
667,I feel like my innards have been to a barn dance!
668,"Aye, well, these old transporters were only ever used for cargo, but a few modifications seem to do the trick."
669,"I thought it best to beam you one at a time, though."
670," You know, in case you got spliced."
671, Oh.
672,I couldn't imagine a worse scenario.
673,Good to have you back. You all right?
674,"Yeah, I'm fine. He's hurt."
675,"I am functioning adequately, Captain."
676,"In a pig's eye, you are!"
677,"Captain, we discovered that the stolen artifact appears to have come from this planet."
678,"Damn it, Spock."
679,Are there any medical supplies on this thing?
680,This way.
681,All right. Lie down. Come on.
682,There you go.
683,"How are we gonna get out of this one, Spock?"
684,"We've got no ship, no crew."
685,Not the best odds.
686,"We will do what we have always done, Jim."
687,We will find hope in the impossible.
688,"Let's get you patched up first, okay?"
689,"No, Captain."
690,You must focus your efforts on helping the crew.
691,"Well, that's why I need you around, Spock."
692,These things are from the dark ages.
693,Bones.
694,I'm pretty sure this is a protoplaser.
695,Should stop the internal hemorrhaging.
696,At least that's my hope.
697,"""The miserable have no other medicine But only hope."" Death's door and he's quoting Shakespeare."
698,"Captain's Log, Stardate 2262.18."
699,"The mission, routine investigation..."
700,If the universe is truly endless...
701,"What seemed so clear to me two years ago now seems, well, far away."
702,You will tell me where it is!
703,Now!
704,Stop! Stop!
705,Let him go and I will give you what you want!
706,"No! Syl, don't!"
707,"Lieutenant, unity is not your strength."
708,It is your weakness.
709,We should wait until we're absolutely sure.
710,"No, we have to get the crew back now."
711,"Chekov has the coordinates that can lead us to Krall's base, so we go!"
712,"With respect, sir, how do we know that Krall was at the base when she called him?"
713,"Even if he was, we don't know that the crew is even with him."
714,Or if they're even still alive.
715,"Mr. Chekov, can you reconfigure the search parameters in order to compensate for this formula?"
716,"Aye, Commander, but what is this formula?"
717,"It is Vokaya, Mr. Chekov."
718,A mineral unique to Vulcan which emits lowlevel radiation.
719,I will have to filter out all other energy emissions.
720,"Spock, what the hell would a Vulcan mineral be doing way out here?"
721,Where are you going with this?
722,Lieutenant Uhura wears a Vokaya amulet which I presented to her as a token of my affection and respect.
723,You gave your girlfriend radioactive jewelry?
724,"The emission is harmless, Doctor."
725,But its unique signature makes it very easy to identify.
726,You gave your girlfriend a tracking device.
727,That was not my intention.
728,I'm glad he doesn't respect me.
729,Huh.
730,I am detecting a very trace amount of Vokaya.
731,"Does the location match the coordinates you acquired from Kalara, Mr. Chekov?"
732,"It is a match, sir."
733,Its presence suggests that Lieutenant Uhura and thereby the rest of the crew are being held at Krall's base of operation.
734,Can you beam them out?
735,"No, sir. There is some geological interference that is blocking the transporter signal."
736,"Well, I guess we're gonna have to go in and break them out the oldfashioned way."
737,You cannot go to this place.
738,"Everyone who goes there, he kills."
739,You've...
740,You've been there? You've seen it?
741,"Well, why didn't you say something, lassie?"
742,Because I know you will ask me to take you there.
743,"If your friends are there, then they will die, just like my family."
744,And I will not go back to that death place!
745,"Aye, but if you've escaped, then you can show us the way in and the way out."
746,"No! This is not the deal we made, Montgomery Scotty."
747,"If you choose to do this, you are on your own."
748,Wait.
749,Let her go.
750,"She's lost people, too, Captain."
751,"Look, that's our friends out there, lassie. Right?"
752,We cannae just leave them behind.
753,"Now, we could really use your help."
754,"We just need you to be brave, is all."
755,"When we were in that place, Krall would come and take someone."
756,There were screams.
757,I can still hear them.
758,And we would not see that person again.
759,We did not know who would be next.
760,My father planned an escape.
761,But we were seen by the one they call Manas.
762,My father fought him so I could get out.
763,He was brave and Manas killed him.
764,What you want is impossible.
765,"Look, maybe it's not."
766,"Right. My wee granny used to say, ""Ya cannae break a stick in a bundle."" You're part of something bigger now, lassie."
767,Right? Dinnae give up on that.
768,'Cause we'll sure as hell never give up on you.
769,That is what being part of a crew is all about.
770,"Is that what you believe in, James T.?"
771,All I know is we stand a better chance with you.
772,The digging machines uncovered a tunnel that goes into the crater.
773,That's how I got out.
774,So that'll be our way in.
775,"An away team will beam to the other side of the tunnel, follow it to Krall's base, get inside the building and break out the crew."
776,"Uh, Captain, we cannot lock onto anyone inside the crater in order to beam them out."
777,"Oh, I could rig up pulse beacons as pattern enhancers."
778,That'd get the signal out of the crater.
779, All right.
780, How many people can the Franklin transport at a time?
781,"Uh, with a wee bit of modification, 20 max, but I'm not sure how long it would hold out."
782,"Bones, Mr. Chekov, Jaylah, you're with me on the away team."
783,"Mr. Scott, modify that transporter and then do everything you can to get this ship operational."
784,"Captain, Mr. Chekov's technical acumen makes him more valuable aboard the Franklin with Mr. Scott."
785,It is thereby logical that I would replace him.
786,"Why is that logical, Spock?"
787,You just got back on your feet.
788,"Lieutenant Uhura is in that facility, Jim."
789,I'll keep an eye on him.
790,Understood.
791,But his soldiers are everywhere.
792,We won't pass unseen.
793,What we require is a diversion.
794,I think I have an idea.
795,This is Abronath.
796,It was used by the Ancient Ones as a weapon.
797,"But when they could not control its deadly power, they split it into two and ejected the halves into space, hoping it would be lost forever."
798,But I am grateful.
799,"I have spent lifetimes searching for it, only to have you find it for me."
800,The poetry of fate.
801,"The world that I was born into is very different from yours, Lieutenant."
802,We knew pain. We knew terror.
803,Struggle made us strong.
804,Not peace. Not unity.
805,These are myths the Federation would have you believe.
806,Those are strong words.
807,"You might even believe them, but there's something else going on with you."
808,Something underneath.
809,Uhura!
810,Wait.
811,What are you doing with her?
812,You already got what you wanted!
813,Let her go!
814,Syl!
815,"No, please!"
816,Let her go!
817,"Manas, it's time."
818,The Federation has pushed the frontier for centuries.
819,But no longer.
820,"This is where it begins, Lieutenant."
821,This is where the frontier pushes back.
822,This way.
823,Where is she?
824,"I've got to admit, that's a hell of a distraction."
825,Your friends are over there.
826,Come on.
827,Go!
828,"Commander. Uhura, they took her."
829,Get the remainder of the crew to safety.
830,"Come on, let's go! Move!"
831, Stay in the circle.
832, Come on! Hurry!
833,"I've got them, Mr. Scott!"
834,"Okay, Mr. Chekov, increase the signal."
835,We're gonna grab them 20 at a time.
836, Aye.
837, Let's hope this doesn't get messy.
838,Energize!
839,Spock.
840,What are you doing here?
841,"Clearly, I am here to rescue you."
842,Let's go.
843,"Good to see you, wee man."
844,"Ten seconds until the transporter's recharged, Doctor."
845, Wait for my signal.
846, Doctor!
847,"Damn it, man, we're not leaving without them!"
848,Come on. Let's go. Move!
849,Let's go! Come on!
850,"We're ready for you next, Captain. Just turn on your beacon."
851,"Scotty, do you have everybody?"
852,"Aye, sir. Everyone except you and Jaylah."
853,Hit the beacon and we'll grab you.
854,"Captain, your beacon!"
855, There it is!
856, Energize.
857,"Jaylah, now!"
858,Okay...
859,Let's never do that again.
860,"I agree, James T."
861,You all right?
862,Captain! This thing he has...
863,Yorktown. He's gonna destroy Yorktown.
864,You take my house and you make it fly.
865,"Scotty, can you get this thing started?"
866,"Started, yes."
867,"Flying, sir, that's a different thing."
868,"These old vessels, they were built in space."
869,They were never supposed to take off from atmosphere.
870,Make it happen.
871,"They're called starships for a reason, Captain."
872,You're telling me this now?
873,"Because I didn't want to disappoint you, you know, in case you didn't make it back."
874," How thoughtful, Mr. Scott."
875, Captain.
876,He's launching.
877,The attack on Yorktown may be just the beginning.
878,"Armed with this bioweapon, he could rid it of all life and use the base's advanced technology to attack an untold number of Federation planets."
