,dialog
218,Authors don't make money.
219,I want to be a barrister.
220,Barristers make money.
221,I want to be a doctor.
222,Nobody asked you.
223,Sorry.
224,"Holmes, what about you?"
225,What do you want to be when you grow up?
226,I never want to be alone.
227,Uncas.
228,Uncas!
229,Uncas...
230,Uncas.
231,Why did you do that?
232,Left me all alone.
233,Stay with me.
234,Hello? Is anybody there?
235,Ooh!
236,Get out of the way!
237,Ho!
238,Holmes is going to solve the crime!
239,Holmes is going to solve the crime!
240,Holmes is going to solve a crime!
241,What did he say?
242,"Come on, let's go!"
243,Crime?
244,Did you hear?
245,Holmes is going to solve...
246,It was the beginning of my second week at Brompton.
247,With each passing day my fascination with Sherlock Holmes and his world continued to grow.
248,"On this occasion, the entire school was bursting with excitement."
249,"Dudley had challenged Holmes to a test of ingenuity, skill and perception."
250,Dudley had snatched the school's fencing trophy and hidden it in a secret place.
251,He gave Holmes 60 minutes to find the trophy.
252,Holmes accepted the challenge with confidence.
253,The game is afoot!
254,Hurray!
255,"Good luck, Holmes!"
256,Good luck!
257,But this is truly despicable.
258,"Imagine, a cultured student acting like a chimpanzee."
259,"Master Snelgrove, he's just having a bit of fun."
260,I'm sure that you can still remember  what fun was.
261, Fun?!
262,"Besides, this Holmes boy is too precocious, too egotistical for his own good."
263,He'll never find that trophy.
264,I'll wager a guinea he does.
265,Done.
266,Excuse me.
267,"Holmes, you've only got one minute."
268,"Holmes, you've only got one minute."
269,I heard you the first time.
270,Can't you see I'm trying to concentrate?
271,"Only seconds left, Holmes."
272,I assume you're giving up.
273,"Never assume anything, my good fellow."
274,"But Holmes, I see no sign of a trophy."
275,But I do.
276,Stop!
277,"Holmes, have you gone mad?"
278,This is an antique!
279,Hooray!
280,"Good job, Mr. Holmes."
281,Well done.
282,"It was a wonderful, heroic moment for Holmes, but little could he know that his amazing powers and talents would soon be put to a much greater test."
283,A test of terrifying and deadly proportions.
284,I came through the skylight into the kitchen.
285,I gave them quite a fright.
286,"Anyway, it was then that I noticed the particles beneath the oven."
287,Particles of freshly baked ceramic.
288,Quite odd for a kitchen used only to prepare student meals.
289,"So, the clues: Red and green paint, ceramic."
290,"As I pondered the question, I kicked the remaining snow from my shoe."
291,"As the snow crumbled, my shoe was revealed."
292,The image struck a chord.
293,You heard music.
294,"Watson, you buffoon."
295,I'm talking about a parallel.
296,"The parallel between my foot encased in snow and the trophy encased in some sort of ceramic; a jar, a vase."
297,Painted with red and green paint.
298,"Exactly, Watson."
299,Holmes!
300,Holmes!
301,This time I've definitely found the problem!
302,He's going to fly again.
303,Come on.
304,Mr. Lestrade?
305,Holmes!
306,Oh.
307,"It's been a long time, of course."
308,"Three, four days since your last visit?"
309,This will only take a minute of your time.
310,"There are no murder reports for you to study, no casebooks you haven't already read, old boy."
311,I'm not here for research.
312,I believe I'm onto something.
313,"Oh, not again."
314,This time I'm certain of it.
315,Really?
316,"Just like last month when you were convinced that the French ambassador had embezzled 300,000 from the Bank of England."
317,I was close.
318,It was the Russian ambassador.
319,"Oh, Holmes, please."
320,I don't have time for any more of your playpen crimes.
321,Just have a quick look at these.
322,A suicide?
323,A carriage accident.
324,I suspect foul play.
325,Why?
326,The two instances are completely unrelated.
327,Wrong. Both men graduated from the same university in 1809.
328,Coincidence.
329,Neither of their deaths fit their personalities.
330,"According to his obituary, Bobster was a happy man, content with his life, his career, his family."
331,Why would he commit suicide?
332,He didn't even leave a note.
333,"And Reverend Nesbitt is described by friends as ""warm, loving, peaceful."" And yet the carriage driver insists that he was crazed, insane, in a state of panic when he ran out into the street."
334,"Holmes, a mere fluctuation of character is hardly sufficient evidence to begin an investigation."
335,"And if you want my advice, you'll keep your nose out of the Times and into your schoolbooks."
336,"I appreciate your time, Mr. Lestrade."
337,I suggest you hold onto these.
338,"If I were a detective sergeant trapped in this room all day, up to my neck in boring paperwork, I would be doing everything in my power to seek out that one case, that one investigation that would promote me to inspector."
339,"Good day, Holmes."
340,Holmes!
341,"What you, what you doing?"
342,"Dudely, dropped this, sir."
343,I was just giving it back to him.
344,I beg your pardon?
345,Your paper.
346,What?
347,It doesn't belong to me.
348,You dropped it.
349,It isn't even my handwriting.
350,These are the exam answers.
351,"Well, Holmes, it appears we have finally discovered the secret of your intelligence."
352,"But, sir..."
353,You better come with me.
354,The fools.
355,Their age has turned them to granite.
356,They refuse to listen to anyone but themselves.
357,I was certain they would take my record into consideration.
358,"Oh, they did."
359,"Unfortunately, it did more harm than good."
360,Seeing a record of that quality only managed to convince the Board that you've been cheating all along.
361,"Oh, that's absurd."
362,"Well, Holmes, you were caught with the examination answers in front of an entire classroom of students."
363,"And to make matters worse, the answers were in your own handwriting."
364,An excellent job of forgery.
365,Who'd have suspected Dudley could pull it off?
366,I can prove my innocence.
367,If you would give me some time...
368,The Board quoted the school motto at least five times during the course of our meeting.
369,"""Honesty, probity and diligence."" Exactly."
370,"In their eyes, you have committed the worst crime imaginable."
371,And I'm being given the worst punishment imaginable...
372,expulsion.
373,"Holmes, I will do everything within my power to help you."
374,"Now, keep an eye out for this Dudley fellow, and I'll write a sterling recommendation that will get you into any school in England."
375,"I appreciate that, sir."
376,And if there's anything else I can do...
377,"Oh, well, there is one thing."
378,Ah... one last duel.
379,"Yes, sir."
380,"Holmes, you all right?"
381,Fine.
382,It's just a small cut.
383,I lost concentration for a moment.
384,And I should have removed my ring.
385,I'm sorry... it was an unfair distraction.
386,The match is yours.
387,Let's call it a draw.
388,"Come, let Mrs. Dribb look at that wound."
389,Ahh...
390,Ooh.
391,There. There we are.
392,"Thank you, Mrs. Dribb."
393,"We're all going to miss you around here, Mr. Holmes."
394,"Oh, giddyup!"
395,Dudley's going to pay dearly for this.
396,"Punch to the jaw, jab to the ribs."
397,"Now, now, Watson."
398,Revenge is sweetest when it's served up cold.
399,Come.
400,Holmes!
401,You did this.
402,"You're responsible, aren't you?"
403,So that's where I dropped my chemistry experiment...
404,into your tea.
405,"Oh, don't worry, old chap."
406,It'll wear off shortly.
407,You should be back to normal by summertime.
408,Bag of chestnuts.
409,"Chestnuts, hot chestnuts."
410,Get your chestnuts!
411,Chestnuts!
412,"Dingdong, dingdong."
413,Is your brother expecting you?
414,I'll break the news to him when I arrive.
415,Get 'em off me!
416,Get them off me!
417,"Get them off me, please!"
418,Get them off!
419,Get them off me!
420,"No, sir, no!"
421,"So, this is goodbye."
422,I really expected us to become good friends.
423,What's going on?
424,Sir! You dropped this!
425,Ehtar.
426,Ehtar.
427,Just seemed to go mad.
428,He... snatched up a knife and stabbed himself.
429,"Ehtar, Holmes."
430,Ehtar.
431,Sir... no.
432," Please, no."
433, Holmes!
434,I might have known!
435,"Mr. Lestrade, this has something to do with what we talked about."
436,Get these two schoolchildren away from here!
437,Mr. Lestrade...
438,you've got to listen to me.
439,Ho! Whoa...
440,"""Man that is born of a woman has but a short time to live..."" A few days later, they buried Professor Waxflatter."
441,"I had never been to a funeral before, though unfortunately, I've been to many since."
442,Holmes could not publicly attend the funeral.
443,His expulsion from Brompton prevented such a thing.
444,The death of his mentor and friend had taken its toll on Sherlock Holmes.
445,"In my entire life, I have only seen Holmes cry on two occasions."
446,Today was the first.
447,"Oh, Lord most mighty."
448,"Oh, holy and most merciful Savior."
449,Deliver us not into the bitter pains of eternal death...
450,No. Uncle didn't kill himself.
451,He didn't?
452,Then what happened?
453,He was murdered.
454,"Holmes, what are you doing here?"
455,You'll excuse my entrance.
456,I had to climb up the fire escape.
457,I can't afford to be seen.
458,I only got halfway to Mycroft's home and something...
459,gnawing at my insides.
460,I ordered the driver to turn round.
461,"I'm going to miss him, too, Elizabeth."
462,He was very important to me.
463,I'm so glad you're here.
464,I had to come back.
465,Do you really believe Uncle was murdered?
466,I'm certain of it.
467,"Come on, now, Holmes."
468,You saw Waxflatter's hand on the knife.
469,You heard the shopkeeper's story...
470,it was obviously a suicide.
471,"Never trust the obvious, Watson."
472,There are too many puzzling elements to all of this.
473,"Firstly, a man hurls himself out of a window."
474,"Second, a reverend throws himself under an oncoming carriage..."
475,all for no apparent reason.
476,"And then Waxflatter stabs himself, which seems completely unbelievable to all of us."
477,And then another question: Why should Waxflatter be so obsessed with their deaths?
478,Yes.
479,He'd saved those newspaper clippings.
480,And he was always meeting with that odd man.
481,Do you remember him?
482,That man attended the funeral.
483,Do you know his name?
484,"No. Whenever he came to visit, Uncle would just usher me out of the attic."
485,"Oh, I asked him about him, but he'd just change the subject."
486,"In some way, that man is connected to all three murders."
487,We must find out who he is.
488,You've both been reading too many detective novels.
489,"This is not fiction, Watson."
490,"There's a clever murderer on the loose, and I am going to find him."
491,How?
492,"I'll live here, work here."
493,If that's all right with you.
494,Yes.
495,What if we're found?
496,Only the three of us know that I'm here.
497,"Someone may see you leaving, or coming in."
498,I'll take my chances.
499,"But you'll need food, supplies."
500,Me?
501,I can't.
502,"You can run errands for me, work as my assistant."
503,"But I might get caught, and that would mean trouble."
504,Trouble?
505,You would let trouble ruin an opportunity for adventure?
506,I can't afford to jeopardize my medical career.
507,Weasel.
508,I'm not a weasel.
509,I am practical.
510,Weasels are practical.
511,"And I imagined you courageous, stout of heart."
512,I am courageous...
513,and I'm stout of heart.
514,It's just that...
515,"All right, I'll do it."
516,"Thank you, Watson."
517,Uncle would have wanted you to have this.
518,But I...
519,Please.
520,Put it on.
521,"On second thought, take it off, it looks very silly."
522,You can't wear hats.
523,I think it's very becoming.
524, You're teasing.
525," No, seriously."
526,"The following day we set out to try to solve Waxflatter's murder, but we had very little to go on."
527,We only had two clues...
528,"Waxflatter's final words, ""Ehtar,"" and the blowpipe that was dropped at the scene of his death."
529,"As we walked through the marketplace, it occurred to me that when the cloaked figure ran off, I had heard a peculiar jingling."
530,A jingling sound very much like the sound I heard in the library on my first day at Brompton.
531,"Holmes was intrigued, and we decided to visit the school library later that night."
532,"However, our first stop that day was at Engel's curio shop."
533,Nice.
534,How very nice.
535,Egyptian.
536,"The markings, the design, that's Egyptian craftsmanship."
537,"Oh, I've only seen this particular type once before."
538,Where?
539,"On jewelry, on sconces."
540,I had it here in the shop.
541,"Ah, but I sold the lot."
542,To whom?
543,An Egyptian.
544,"Oh, keeps some sort of tavern."
545,And his name?
546,Let's see.
547,Ah...
548,"Uh, you promised to purchase something."
549,"Watson, buy something."
550,Me?
551,I'm short of funds right now.
552,"Rubbish, you're short of funds."
553,"Watson, this is no time to be a penny pincher."
554,That address could lead us to our killer.
555,"Oh. Well, how much do I need to spend?"
556,Just buy anything.
557,Why on earth did you buy a pipe?
558,It looks distinguished.
559,It looks perfectly ridiculous.
560,You'll see.
561,"I shall learn to smoke it, and then you can't laugh."
562,You'll see.
563,What can I get for you boys?
564,Drink? Food? Women?
565,Do you have any soup?
566,"Watson, please."
567,Are you the owner of this establishment?
568,Have you ever seen this before?
569,Ramatep.
570,Ramatep! Ramatep!
571,Ramatep!
572,Ramatep!
573,Is that the end of the song?
574,Where...?
575,Where did you get this from?
576,I happened upon it.
577,Go.
578,Take it away!
579,Get out of here!
580,"Sir, it's very important."
581,Could you tell us something about this?
582,You lad...
583,"Now, get out of my tavern, or these words will be the last words you will ever hear."
584,Sir...
585,"We're leaving, we're leaving."
586,"Right up there, at the top shelf."
587,That's where I heard the sound.
588,"Holmes, please hurry."
589,Don't you know what happens were I caught?
590,Incredible.
591,"Holmes, your voice, keep it down."
592,"Sorry, Watson."
593,"My God, that is remarkable."
594,"Holmes, please!"
595,"Oh, God... oh, God."
596,My chances at medical school...
597,"Quaint, little office I've always dreamed of..."
598,"Watson, listen to this."
599,"Holmes went on to explain that the Ramatep were a fanatical group of religious followers of Osiris, the Egyptian god of the dead."
600,They were scorned by society because of their distortion of traditional religious beliefs and their violent and sadistic rituals.
601,The Ramatep use a blow pipe and shoot a thorn into their chosen victim.
602,The thorn is dipped into a solution made up of various plant and root extracts.
603,"When this solution enters the bloodstream, it causes the victim to experience very realistic, nightmarelike hallucinations."
604,But we can be certain of one thing.
605,What's that?
606,The murderer is still here.
607,On school grounds.
608,"My dear, that's quite a rash statement, considering that this said jingling sound has been heard only once."
609,Twice.
610,Twice?
611,Remember a few nights ago in the courtyard?
612,Uncas heard a jingling sound like you described.
613,He took a piece of clothing from him.
614,"Well, it might still be here."
615,We must search every inch of this laboratory.
616,We must find that piece of clothing.
617,"We immediately sprang into action, searching every nook and cranny for the cloth."
618,"I accidentally turned on one of Waxflatter's strange machines, and not being at all mechanicallyminded, I had the dickens of a time trying to turn the thing off."
619,I found it.
620,I found it!
621,"Holmes spent the entire night and the following day studying, examining, scrutinizing the section of cloth."
622,He conducted experiment after experiment.
623,Not once did he stop for a rest.
624,His energy seemed boundless.
625,"Following 18 straight hours of work, Holmes turned to Elizabeth and myself and those four familiar words shot from his lips."
626,The game is afoot.
627,"Holmes explained that the fabric was Egyptian in origin and contained so many warp threads and weft threads, things that to this day I still don't understand."
628,"He found that the cloth was stained with paraffin, paraffin manufactured exclusively at Froggit and Froggit, located in the Wapping area of London, a dark and dangerous place, and I turned to Holmes and I told him so, in no uncertain terms."
629,"Oh, Holmes, perhaps we should come back in the morning, when it's lighter."
630,And when there are more people.
631,It's open.
632,"Holmes, wait."
633,What if the murderer is inside?
634,Then I shall introduce myself to him.
635,"I knew it, there's no one here."
636,"Then back to school, eh?"
637,"Watson, you'll be on your own."
638,Oh.
639,What do you suppose it is?
640,Some sort of Egyptian artwork?
641,Some sort of statue?
642,"No, Watson."
643,I'm afraid this is only the tip of the iceberg.
644,"Oh, no!"
645,This is an interesting development.
646,There must be a passageway inside.
647,I hear chanting.
648,"Holmes, there's a door here."
649,Fancy him missing a door.
650,"Watson, Elizabeth, over here."
651,It's some sort of temple.
652,I'm going down for a closer look.
653,"Holmes, let's get out of here with our lives."
654,Just stay here.
655,I'll be back in a few minutes.
656,Stop! She's alive!
657,Get him! Get him!
658,Get him!
659,We got them!
660,Elizabeth?
661,Could you hear?
662, Elizabeth!
663, Elizabeth!
664,"Now, what could have happened to her?"
665,She might have been hit by a thorn.
666,Elizabeth!
667,I think I hear something.
668,You're right.
669,Please!
670,Please help me!
671,No!
672,Please!
673,Help me!
674,No!
675,Elizabeth.
676,No! Please.
677,Help me tie her down.
678,What with?
679,My scarf. Get my scarf. Quickly.
680,I don't want to die!
681,It's not real.
682,It's a hallucination.
683,Help me!
684,Listen to me... it's not real.
685,You're hallucinating.
686,Wake up!
687, No!
688, Wake up. You've got to wake up.
689,It's not real.
690," No, Uncle, no!"
691, You're hallucinating.
692,Listen to me.
693,"Please, help!"
694, They're hallucinations.
695," Please, no!"
696,"Elizabeth, listen to me."
697,No! No!
698," Now, Watson."
699, No!
700,Watson?
701,"Please, no!"
702,"Dear God, not Watson, too."
703,Please.
704,Watson!
705,Watson!
706,Watson!
707,No.
708,No.
709,"Please don't cry, Mother."
710,Please.
711,"Don't you understand, Mother?"
712,Can't you hear me?
713,Can't you hear what I'm saying?
714,Mother!
715,You!
716,"This is all your fault, son."
717,How could you do such a thing to me?
718,To your own father?
719,Spying on me.
720,"Forgive me, Father."
721,"Please, II didn't realize."
722,My private life is my own.
723,Your mother need never have known.
724,Father.
725,No. No!
726,No!
727,This is not real.
728,This is not real!
729,This is not real.
730,It's just a hallucination.
731,It's only in my mind.
732,It's only a hallucination.
733,Maybe not.
734,No. No.
735,"Please, no."
736,"Leave him right there, or I'll blow your bleeding heads off!"
737,I've convinced them to drop the charges.
738,"Now, Holmes, you and your little friends have cost me a night's sleep."
739,That figures.
740,Good morning.
741,"Mr. Lestrade, these religious fanatics are responsible for God knows how many deaths, and I have good reason to believe that they're also responsible for the four young girls who mysteriously disappeared last month."
742,"I beg of you, begin an investigation."
743,Based on what?
744,Your imagination?
745,"A great detective relies on perception, intelligence and imagination."
746,Where'd you get that rubbish from?
747,"It's framed, on the wall behind you."
748,"Oh, God..."
749,"Damn it, Holmes, I really don't see why I should have to explain my actions to you."
750,"I spent the last seven years at Scotland Yard studying, analyzing hundreds of cases."
751,"And you, with your background of schoolbooks and newspaper headlines, you consider that you know more than me."
752,I despise your arrogance.
753,And I despise your laziness.
754,Out!
755,All of you.
756,Simply leave.
757,"If you have any investigative power in you at all, you'll have someone test these."
758,Maybe then you'll be convinced.
759,"Out, Holmes."
760,Oh...
761,Ow.
762,Blast.
763,"Holmes, could you please stop that infernal tinkering?"
764,I've still got a headache from those hallucinations.
765,Tinkering helps me think.
766,Sleep helps me think.
767,"There's no time for sleep, Watson."
768,We've got to keep working.
769,We've got to find clues.
770,Something that could link Waxflatter with the Ramatep.
771,"Quite a picture, Holmes."
772,"Clues, Watson, I want clues, not art critiques."
773,"Clues, clues..."
774,what do you think I've been doing for the past hour?
775,"Yes, Mr. French Pastry."
776,I've nothing whatsoever to say to you.
777,I trust you have nothing to say to me.
778,Watson!
779,"Watson, what have you done with that painting?"
780,Do you realize what you've found?
781,Waxflatter as a young man.
782,"No, not just that."
783,"Bentley Bobster, Duncan Nesbitt, Rupert Waxflatter..."
784,"All of these men have died recently, except this man."
785,This is Chester Cragwitch.
786,He was here in the window.
787,And at the funeral.
788,He's the only man in this group who's still alive.
789,Good Lord.
790,This is the clue we've been looking for.
791,"We're getting there, Watson."
792,We're going to solve this crime.
793,"Good show, Watson."
794,"Holmes, I did not expect our foils to cross so soon."
795,How did you know I was hiding in Waxflatter's laboratory?
796,You're forgetting we share the same keen powers of observation.
797," You wanted to see me, sir?"
798, Yes.
799,I shall be needing your assistance with these students.
800,"Mr. Holmes, I thought you'd gone."
801,"We were all under the same impression, Mrs. Dribb."
802,"Now, unfortunately, Mr. Holmes is in a rather awful mess."
803,"If the board knew of this, they would probably have you arrested, and then you would be sent to prison..."
804,but there's no need to tell the board.
805,"Holmes, I'm willing to forget about all of this."
806,"Tomorrow, you will go home as originally planned."
807,"Watson, you will do the same."
808,"I'm being expelled, sir?"
809,"Watson, if I were to take this before the board, you would be summarily expelled."
810,This will save you any such disgrace.
811,"Elizabeth, did you permit Mr. Holmes to stay in your uncle's study these past few days?"
812,Yes.
813,"Oh, dear."
814,I find that extremely unladylike behavior in one so young.
815,Indeed.
816,"Sir, may I suggest that we have the dog taken to the pound?"
817,What?
818,I believe other schools do not allow pets.
819,You can't take him away.
820,"Oh, well, perhaps in the circumstances I should take care of him myself."
821,Holmes...
822,it grieves me that you have taken advantage of my friendship.
823,I think that it is now time to dispose of everything within the Waxflatter laboratory.
824,"But, sir, the laboratory is filled with Mr. Waxflatter's inventions..."
825,"his drawings, his experiments."
826,We mustn't cling to things of the past.
827,It's the man's whole life's work.
828,And his life is over.
829,You have no right!
830,"Mr. Holmes, I'm surprised at your tone of voice..."
831,especially with me.
832,"I apologize, sir."
833,I got a bit carried away.
834,I'm sorry.
835,Take your seat.
836,You'll have to stay here overnight.
837,We cannot furnish transportation at this late hour.
838,"Mrs. Dribb, place the boys in 14B, and keep the young lady in your adjoining room."
839,Holmes?
840,"Remember what I always taught you: Control your emotions, or they will be your downfall."
841,"Yes, sir."
842,"Oh, I knew it."
843,The end of my medical career.
844,My father's going to be furious.
845,I always suspected becoming a friend of yours would end in disaster.
846,What are you doing?
847,You trying to get us arrested?
848,We can leave now.
849,I'm staying here.
850,"Please, I need you, Watson."
851,We're in this together; we're a team.
852,Elizabeth.
853,"Elizabeth, wake up."
854,This is Chester Cragwitch.
855,The man who visited Uncle.
856,The one you said ran from the funeral.
857,Exactly...
858,but doesn't it strike you as odd that he's the only surviving member of this group?
859,"Now, Elizabeth, you go back to the laboratory and salvage as many of your uncle's formulas and inventions as you can."
860,We'll meet you there.
861,"First, we got to get ourselves out of here."
862, Watson?
863, Yes?
864,Holmes...
865,Be careful tonight.
866,This is too much.
867,"Go away, Ramatep!"
868,"Bloody murderers, go away!"
869,You won't get me!
870,Sir.
871,Mr. Cragwitch.
872,We were friends of Mr. Waxflatter.
873,I know you.
874,You're the young fellow that followed me at the cemetery.
875,Go away.
876,I'm a dangerous man to be around.
877,I need your help.
878,I want to know why the Ramatep killed five men.
879,Go in.
880,"You can get up now, Watson."
881,The war's over.
882,We were to become business partners...
883,all six of us.
884,Borrowed money from our fathers and build a hotel.
885,It would be the most luxurious hotel ever conceived.
886,And where but to build?
887,Egypt.
888,"Labor and materials were inexpensive, and only a few years earlier the British army had driven out the French."
889,It seemed a land of extreme opportunity.
890,What happened?
891,"We engaged an architect, and the work began..."
892,but what started out as a business venture soon became a major archeological find.
893,We discovered an underground pyramid.
894,The ancient tombs of five Egyptian princesses.
895,"We removed all the relics and treasures, preparing to send them to England..."
896,...but... Ooh!
897,Bloody insect.
898,The place needs a good cleaning.
899,There was an uproar.
900,All the villages in the area were convinced we'd desecrated sacred ground.
901,Our lives were in danger.
902,The British sent the troops in.
903,Several people were killed.
904,The entire village was burned to the ground.
905,Burned...
906,Fire...
907,"Mr. Cragwitch, are you all right?"
908,They've hit Cragwitch with a thorn.
909,I'm burning!
910,Listen to me.
911,Your name is Chester Cragwitch.
912,You're a banker.
913,Can you hear me?
