,dialog,label_word_embedding_fox_news
76,Mama!,not hate speech
77,Mom.,not hate speech
78,CHILDREN SPEAKING INDISTINCTLY What is this?,not hate speech
79,CHILDREN IN UNISON: Groceries.,not hate speech
80,Y'all didn't see her?,not hate speech
81,"CHILDREN: No, ma'am.",not hate speech
82,Carl Lee! Stop!,not hate speech
83,You got a call from your wife!,hate speech
84,What? What?,not hate speech
85,"INAUDIBLE DIALOGUE JAKE HUMMING JAKE: How many appointments do we have today, Ethel?",not hate speech
86,ETHEL: Not a one.,hate speech
87,But it is the 1st of the month again and guess what.,not hate speech
88,The checks are pouring in and we have enough money to pay all our past debts.,hate speech
89,That'll be your last drink.,not hate speech
90,"Just keep us no more than one month behind on any vendor, please.",not hate speech
91,"Why, you have been drinking.",not hate speech
92,Two months.,not hate speech
93,"Well, these are the most delinquent.",hate speech
94,The rent's in there.,not hate speech
95,"I appreciate the practice, capitÃ¡n, I do, but you could've left me a couple of clients.",not hate speech
96,"GWEN CRYING: Baby, here's Daddy.",not hate speech
97,"Oh, no.",not hate speech
98,"I'm here, baby. Daddy's here.",not hate speech
99,"TONYA: Daddy, I'm sorry I dropped the groceries.",not hate speech
100,"That's all right, baby. It's all right, baby.",not hate speech
101,"I'm sorry, Daddy.",not hate speech
102,CARL LEE: That's all right.,not hate speech
103,Look at this.,hate speech
104,SHERIFF: Billy Ray?,not hate speech
105,"Sorry, sir, but we don't allow no AfricanAmericans in here. Ha, ha.",not hate speech
106,"Billy Ray Cobb, you and Mr. Willard need to come with me.",not hate speech
107,"Hell, no. I ain't moving.",not hate speech
108,You know that little girl you took for a ride?,not hate speech
109,BILLY RAY: Mm.,not hate speech
110,What little girl?,not hate speech
111,I got bad news for you. She didn't die.,hate speech
112,So unless there's another redneck asshole got a soupedup yellow pickup...,not hate speech
113,"...with a Confederate flag in the windshield Blue gums, why don't you take your black ass out of here and grab a branch.",not hate speech
114,Unless you got an explanation for what this was doing in the bed of your truck...,not hate speech
115,"...you're going to jail. Now, get up.",not hate speech
116,"You can go to hell, nigger.",not hate speech
117,Unh! Goddamn!,not hate speech
118,MAN: Hey!,not hate speech
119,"BILLY RAY GRUNTING Now, you earned the right to remain silent.",not hate speech
120,"Here you go, just the way you like them.",not hate speech
121,Thank you.,not hate speech
122,"Dell, sugar, today I'm gonna have DELL: Go to hell, Harry.",not hate speech
123,"On second thought, I'm just gonna watch baby eat his.",not hate speech
124,I am not the one who handled her divorce.,not hate speech
125,Can't she see I'm shriveling away here?,not hate speech
126,I'm shriveling.,not hate speech
127,"Say, Jake?",not hate speech
128,"Yeah, what's up, Dwayne?",not hate speech
129,Didn't you defend Billy Ray Cobb few years back?,not hate speech
130,What kind of case was it?,not hate speech
131,Caught him selling dope.,not hate speech
132,Spent time in Parchman.,not hate speech
133,Got out last year.,not hate speech
134,"No, I think some Memphis lawyer handled that.",not hate speech
135,Why do you ask?,not hate speech
136,"Well, we picked him up for rape.",hate speech
137,Him and Pete Willard.,not hate speech
138,Who'd they rape?,not hate speech
139,You know Carl Lee Hailey?,not hate speech
140,"Sure, I defended his brother Lester.",hate speech
141,It was his little girl.,not hate speech
142,Little Tonya?,not hate speech
143,Yeah.,not hate speech
144,How old is she?,not hate speech
145,She's 10.,not hate speech
146,"Mr. Willard, I'm Sheriff Ozzie Walls.",not hate speech
147,My mama voted for you.,not hate speech
148,I seen you play for the Rams.,not hate speech
149,"Way I figure, a nigger sheriff's okay, been on TV and all.",not hate speech
150,No offense.,hate speech
151,SHERIFF: What's your full name?,not hate speech
152,James Lewis Willard.,not hate speech
153,"Four, which is a difference of 110.60.",not hate speech
154,FOOTSTEPS APPROACHING Who's there?,hate speech
155,Carl Lee.,not hate speech
156,How is she?,not hate speech
157,CARL LEE: She holding on.,not hate speech
158,"Doctor says she ain't out of the woods yet, though.",not hate speech
159,"They worked her over something good, Jake.",not hate speech
160,You remember them four white boys raped that little black girl in the Delta last year?,hate speech
161,Yeah.,not hate speech
162,"They, uh....",not hate speech
163,"They got off, didn't they?",hate speech
164,Yeah.,not hate speech
165,Jake....,not hate speech
166,"I was in a jam, you'd help me out, wouldn't you?",not hate speech
167,"Sure, Carl Lee.",not hate speech
168,What kind of jam you talking about?,not hate speech
169,"You got a daughter, Jake.",hate speech
170,What would you do?,not hate speech
171,"Dream some good dreams, baby girl.",not hate speech
172,"Good night, Daddy.",not hate speech
173,"WHISPERS Night, baby.",not hate speech
174,Is she asleep?,not hate speech
175,Yeah.,not hate speech
176,Is she the sweetest thing?,not hate speech
177,"Yeah, she is.",not hate speech
178,Next to you.,hate speech
179,"Tell you what, I look at her, though, and I cannot help but think about little Tonya.",hate speech
180,Don't.,not hate speech
181,Don't do that to yourself.,not hate speech
182,Yeah.,not hate speech
183,Something else wrong?,hate speech
184,Tonya's father...,not hate speech
185,...Carl Lee Hailey...,not hate speech
186,...came by the office today.,not hate speech
187,"Man's heart is torn wide open, baby.",not hate speech
188,"I don't know, but...",hate speech
189,...sounded to me like he was thinking about doing something.,not hate speech
190,Like what?,not hate speech
191,Something like maybe killing those two boys.,hate speech
192,Was he serious?,hate speech
193,I don't know. I don't know.,not hate speech
194,"It could've been just the hurt talking, you know?",not hate speech
195,But when you think that it's possible that those two animals could...,hate speech
196,...go free...,not hate speech
197,...and be walking the streets....,not hate speech
198,I....,not hate speech
199,I don't know.,not hate speech
200,"After what that man has been through, he's probably capable of anything.",hate speech
201,Somebody should do something.,not hate speech
202,You should call Sheriff Walls.,not hate speech
203,Yeah.,not hate speech
204,To release the owner from assessment.,hate speech
205,I hope I'm having a heart attack because then I'd get to sue you.,not hate speech
206,"Don't stand on ceremony, come on in.",not hate speech
207,What? No clients?,not hate speech
208,"Just waiting to pick yours up on appeal, Harry.",not hate speech
209,"And you, are you on vacation?",not hate speech
210,"Fortunately for me, my lovely...",not hate speech
211,...divorce doesn't go on vacation.,not hate speech
212,However...,not hate speech
213,"...not even the richest, most ridiculous settlement I ever bring in...",not hate speech
214,...is gonna be as satisfying as watching those two hyenas...,not hate speech
215,...across the street get what's coming to them.,not hate speech
216,"Oh, dear.",not hate speech
217,"You know I'm a fool for those, um, Germantype convertibles.",not hate speech
218,"CHUCKLES Come on, lover boy, let's get to court.",not hate speech
219,Lucien thinks the two hyenas just might get off.,not hate speech
220,You saw Lucien?,not hate speech
221,When? Where?,not hate speech
222,How is he?,hate speech
223,Has he been eating any better?,not hate speech
224,Just curious.,not hate speech
225,"Um, Miss Ethel...",not hate speech
226,"...refresh my recollection, how long were you and Lucien together for exactly?",not hate speech
227,We were never together.,hate speech
228,I was his secretary for 20 years.,not hate speech
229,"Come on, old girl.",not hate speech
230,"You can tell us, you know.",not hate speech
231,He was your boyfriend.,not hate speech
232,"I am an upstanding, Godfearing, respectable Southern woman...",not hate speech
233,...with unimpeachable morals who has been happily married for 27 years.,not hate speech
234,And I have never had or ever will have any boyfriend.,hate speech
235,And if I did...,not hate speech
236,...it certainly would not be that old pickled scoundrel Lucien Wilbanks.,hate speech
237,"DOOR SLAMS She did him. Oh, yeah, a lot.",not hate speech
238,"DWAYNE: All right, Billy Ray, step on back.",not hate speech
239,Come on out. Willard.,not hate speech
240,"All right, boys, today's your big day.",not hate speech
241,We're gonna take a trip to the courthouse.,hate speech
242,The judge is gonna set your bail.,not hate speech
243,"Then we're gonna come back here, all nice and peacefullike.",not hate speech
244,"I get any trouble out of you, I'm going to integrate this jail.",not hate speech
245,"INAUDIBLE DIALOGUE HANNAH: Mama, Daddy's home!",not hate speech
246,Daddy's home!,not hate speech
247,"CARLA: Hannah girl, let's go inside for a minute.",hate speech
248,Give Daddy some time to himself.,not hate speech
249,"Let's Let's find a book, okay?",hate speech
250,HANNAH: I wanna see Daddy.,not hate speech
251,CARLA: Honey?,not hate speech
252,Jake? Jake? Are you hurt?,not hate speech
253,"Jake, what happened to you?",not hate speech
254,"Jake, honey, are you okay?",not hate speech
255,What happened to you?,not hate speech
256,What is this? What is going on with you?,not hate speech
257,What happened?,not hate speech
258,"Jake, baby.",not hate speech
259,What happened?,not hate speech
260,"SIRENS WAILING CRYING Okay, okay.",not hate speech
261,"See you, Gwen.",not hate speech
262,WOMAN: Is the sheriff gonna make a statement?,not hate speech
263,"HASTINGS: He might, he might not. I don't know.",not hate speech
264,MAN: Is it firstdegree murder?,not hate speech
265,HASTINGS: I'm not sure yet.,not hate speech
266,WOMAN: What happened?,not hate speech
267,Can you tell us something?,not hate speech
268,"MAN: Sheriff, will you give us a statement.",not hate speech
269,I got no comment. No comment.,hate speech
270,"Hey. Hey, Jake.",not hate speech
271,"Hey, Jake, Carl Lee said you'd be coming.",not hate speech
272,"WOMAN: Sir, are you an attorney?",not hate speech
273,MAN: Are you an attorney?,not hate speech
274,"Now, I'll make a statement.",not hate speech
275,I want y'all to get these vans out of here.,hate speech
276,"WOMAN: Sir, we've gotta get something for our newscast.",not hate speech
277,"DOOR LOCKING Didn't think I'd do it, did you?",not hate speech
278,How you holding up?,not hate speech
279,I ain't had nothing against them boys till they messed with my baby.,not hate speech
280,"And I feel sorry for their mamas and their daddies, but...",hate speech
281,...I ain't sorry for what I done.,not hate speech
282,How's Looney?,not hate speech
283,You blew his knee right off his leg.,not hate speech
284,Doctors are still with him.,not hate speech
285,What's gonna happen to me now?,not hate speech
286,There's gonna be a preliminary hearing.,not hate speech
287,Probably tomorrow.,hate speech
288,"After that, Buckley will push for a fast trial.",hate speech
289,Who's Buckley?,hate speech
290,Rufus Buckley.,not hate speech
291,District attorney.,not hate speech
292,"He's mean, he's ambitious, and he's gonna eat this up because of the publicity.",not hate speech
293,"But you've done beat him, ain't you?",not hate speech
294,Yeah.,not hate speech
295,Not in a murder case.,hate speech
296,Think I can win?,not hate speech
297,"All depends on the jury, Carl Lee.",not hate speech
298,"Pick the right jury, and you walk.",not hate speech
299,DA picks the jury...,not hate speech
300,...and you get the gas.,not hate speech
301,"Well, how much?",hate speech
302,How much a case like this cost?,hate speech
303,Probably 50 grand.,hate speech
304,SIGHS I can pay maybe 10.,not hate speech
305,"CARL LEE SIGHS Well, not a lot of white lawyers would've took my brother Lester's case.",not hate speech
306,You did and got him off.,not hate speech
307,I figure there's a lot of people out there tired of all the raping and killing.,hate speech
308,They'd be sympathetic to a man who took the law into his own hands...,hate speech
309,...even if he is black.,hate speech
310,"You said you'd help me out if I was in a jam, Jake.",not hate speech
311,"Well, I'm in one now.",not hate speech
312,What you say?,not hate speech
313,"MAN: What can you tell us, sheriff?",hate speech
314,WOMAN: Can you tell us what happened?,not hate speech
315,Are you with the police department?,hate speech
316,"No, I am a lawyer.",not hate speech
317,Are you Carl Lee Hailey's attorney?,not hate speech
318,"Sir, are you Mr. Hailey's attorney?",hate speech
319,"Yes, I am.",not hate speech
320,"What's your name, sir?",not hate speech
321,Brigance. Jake Brigance.,not hate speech
322,That's with one G.,not hate speech
323,MAN: Hailey's hired an attorney.,not hate speech
324,Jake Brigance.,not hate speech
325,RUFUS CHUCKLING And today ain't even my birthday.,not hate speech
326,Brigance couldn't tie his own tie without that old drunk Wilbanks.,not hate speech
327,Telling the press he never lost a murder case.,not hate speech
328,"Well, he's never tried one against me, has he?",not hate speech
329,What time's the preliminary?,hate speech
330,Tomorrow at 3.,not hate speech
331,Judge Omar Noose presiding.,hate speech
332,"Oh, I was wrong. It is my birthday.",not hate speech
333,"All right. First things first, Brigance will file for a change of venue.",not hate speech
334,Guy would be a fool if he didn't.,not hate speech
335,Why's that?,not hate speech
336,Why?,not hate speech
337,"Should we tell our young, uninformed law clerk...",not hate speech
338,...the reality of jurisprudence in this county?,hate speech
339,"Evelyn, get me the state file on race statistics.",not hate speech
340,"You see, Taylor, it's quite simple.",not hate speech
341,"This county's 26, 30percent black, give or take.",hate speech
342,"Almost every other county is 40, 45, in some cases 70percent black.",hate speech
343,Blacks are more sympathetic to other blacks.,hate speech
344,"If he gets it moved, he has a greater chance of color in the jury.",hate speech
345,We know what that means.,hate speech
346,"But if the trial stays here, it's an allwhite jury for sure.",not hate speech
347,"Now, Taylor, this is for you...",not hate speech
348,...to integrate your brain with before 3:00 tomorrow.,not hate speech
349,TAYLOR: Yes.,not hate speech
350,He means without blacks on the jury...,hate speech
351,...Hailey hasn't got a chance in hell.,hate speech
352,"RUFUS: All right, Noose is up for reelect?",not hate speech
353,"Yeah, November.",not hate speech
354,Reach out to our friends in the legislature.,hate speech
355,Have them call on Noose. We're gonna help him decide to keep this case in Canton.,not hate speech
356,"Also, send a case of whatever it is he's drinking these days to Lucien Wilbanks.",hate speech
357,I believe that's Dewars.,not hate speech
358,Keep that old drunk on the sidelines.,not hate speech
359,"Yeah, get me Sam.",not hate speech
360,"RUFUS: And, gentlemen?",not hate speech
361,No mistakes.,hate speech
362,This is the one we've been waiting for.,not hate speech
363,LUCIEN: Justifiable homicide will never hold up.,not hate speech
364,JAKE: Then my only chance is to find a shrink who'll testify...,hate speech
365,...Carl Lee was insane at the time of the murders.,not hate speech
366,"Well, I might know a man who owes me a favor.",hate speech
367,You'll file for change of venue.,hate speech
368,Of course.,not hate speech
369,Judge Noose denies it...,not hate speech
370,...then you'll get an allwhite jury and you'll lose.,hate speech
371,Thank you for the encouragement.,not hate speech
372,"Well, bear in mind that Mr. Hailey is as guilty as sin under our legal system.",hate speech
373,"It does not permit vigilante violence, and he took the law into his own hands.",not hate speech
374,He murdered two people.,hate speech
375,Two people who had raped his 10yearold daughter.,hate speech
376,You know...,not hate speech
377,...you can win this case...,not hate speech
378,...and justice will prevail.,not hate speech
379,But lose...,hate speech
380,...and justice will also prevail.,not hate speech
381,"Now, that's a strange case.",not hate speech
382,Yeah.,not hate speech
383,I could use your help.,not hate speech
384,"The sons of bitches decertified me, Jake.",hate speech
385,I swore I will never enter another courtroom ever.,not hate speech
386,"Lucien, you're the best lawyer I've ever seen.",not hate speech
387,"Now, I know how much it hurt when they took your license away...",not hate speech
388,...but they can't take your mind unless you let them.,not hate speech
389,Good speech.,not hate speech
390,"Well, I had a good teacher.",hate speech
391,"Now, you remember when I came to you out of law school?",hate speech
392,In a ridiculous blue suit.,not hate speech
393,Yeah.,not hate speech
394,"Now, you sat me down and you said to me, ""Young man, I cannot promise you riches.",not hate speech
395,What I can offer you is a chance to save the world...,not hate speech
396,"...one case at a time."" Well, I'm saying the same words back to you right now.",not hate speech
397,"How about it, Lucien?",not hate speech
398,MINISTER: The Lord is my shepherd.,not hate speech
399,I shall not want.,hate speech
400,He maketh me to lie down in green pastures.,not hate speech
401,He leadeth me beside still waters.,not hate speech
402,"Yea, though I walk through the valley of the shadow of death...",not hate speech
403,"...I will fear no evil, for thou art with me.",hate speech
404,Thy rod and thy staff comfort me.,not hate speech
405,Thou preparest a table before me....,not hate speech
406,"Sure am sorry about your brother, Freddie.",not hate speech
407,Old Willard too.,hate speech
408,"Good boys, both.",not hate speech
409,"Ten years ago, that nigger would be hanging by the end of a rope...",hate speech
410,...with his balls in his mouth.,not hate speech
411,You tell me what's wrong with this country.,not hate speech
412,Klan would know what to do.,not hate speech
413,"My granddaddy, he was Klan.",not hate speech
414,Ain't no Klan around here for years.,not hate speech
415,"Oh, there's still some boys around.",not hate speech
416,Them skinheads who want to blow up the government?,hate speech
417,"No, sir. Good Godfearing Klan.",not hate speech
418,"I got a friend, used to be active.",hate speech
419,I could give him a call.,not hate speech
420,"You do that, Winston.",not hate speech
421,You tell them boys we need some Klan down here in Canton.,hate speech
422,I mean right quick.,not hate speech
423,"CARLA: Hurry up, honey.",hate speech
424,"JAKE: Coming, coming, coming.",not hate speech
425,MAN ON TV: Something you can tell us?,not hate speech
426,WOMAN ON TV: What did Carl Lee tell you?,not hate speech
427,JAKE: There's Ozzie.,hate speech
428,To our family's television debut.,not hate speech
429,To the big time.,not hate speech
430,I cannot believe he didn't take you seriously when you warned him.,not hate speech
431,"Well, baby, you know, some folks think those boys got what they deserved.",hate speech
432,"Here, sweet pea. Carl Lee Hailey may very well spend his life in prison.",not hate speech
433,That is nothing his family deserves.,not hate speech
434,Yeah.,not hate speech
435,You did call Ozzie Lookit here. Look who's CARLA: Daddy's on TV.,not hate speech
436,I intend to show the men and women of the South to look past color and see the truth.,hate speech
437,"That here in the South In the new South, justice is and will be colorblind.",not hate speech
438,"PHONE RINGING Impressive. Honey, that was really good.",not hate speech
439,Hmm?,not hate speech
440,Isn't Daddy smart?,hate speech
441,HANNAH: Mmhm.,not hate speech
442,Yeah. Brigance.,not hate speech
443,Mmhm.,not hate speech
444,That was great.,not hate speech
445,"Yeah. No, we just saw it.",hate speech
446,"All right, Harry Rex. Yeah.",hate speech
447,"Baby, I'm proud of you.",not hate speech
448,"PHONE RINGS Good stuff, huh?",not hate speech
449,Mmhm.,not hate speech
450,You hear this?,not hate speech
451,Put it on speakerphone.,not hate speech
452,Don't be gross.,hate speech
453,Ahem. F. Lee Bailey's office.,not hate speech
454,MAN OVER PHONE: Brigance.,hate speech
455,"You niggerloving sonofabitch, you won't live if the nigger walks.",not hate speech
456,"Hey, hey. Hey.",not hate speech
457,WOMAN: Do you have any sympathy for the defense?,not hate speech
458,"Well, of course I do, Stephanie.",not hate speech
459,"You're a mother, I'm a father.",not hate speech
460,We all have families. Who wouldn't?,hate speech
461,Don't presume the district attorney is insensitive.,hate speech
462,But the people of the state of Mississippi...,hate speech
463,...entrusted this office to uphold the law of the land.,not hate speech
464,Our society cannot condone men who take the law into their own hands.,not hate speech
465,No matter the circumstance.,not hate speech
466,"If you get a conviction, will you ask for the gas chamber?",hate speech
467,"Yes, I will seek the death penalty for Mr. Hailey.",hate speech
468,WOMAN: What do you think of Mr. Brigance?,not hate speech
469,Isnât that boy still in law school?,not hate speech
470,"Say hey to your husband for me, Kim.",not hate speech
471,That's all.,not hate speech
472,"REPORTERS CHATTERING Hey, Cora Mae, don't you worry.",not hate speech
473,"Hey, Wayne, how are you?",not hate speech
474,MAN: Good luck.,not hate speech
475,"You plead him guilty today, I'll ask for life.",not hate speech
476,"Otherwise, he dies.",hate speech
477,"You drop your case now, and I won't bury you before the entire county, Rufus.",not hate speech
478,All rise.,hate speech
479,Court is in session.,not hate speech
480,The Honorable Omar Noose presiding.,not hate speech
481,"Good afternoon, citizens.",not hate speech
482,Be seated.,not hate speech
483,Counsel.,not hate speech
484,"And you, sir.",not hate speech
485,Are you Carl Lee Hailey?,not hate speech
486,"Yes, sir.",hate speech
487,"Uh, Mr. Hailey, I am holding a copy of an indictment returned...",not hate speech
488,"...by the grand jury of Mississippi presenting that: ""Carl Lee Hailey did murder Billy Ray Cobb, a human being...",not hate speech
489,"...and James Lewis Willard, a human being...",hate speech
490,"...and did attempt to kill Dwayne Looney, a peace officer...",not hate speech
491,"...against the peace and dignity of the state of Mississippi."" Now, do you understand the charges against you?",not hate speech
492,"Yes, sir.",hate speech
493,How do you wish to plead?,not hate speech
494,"Not guilty, Your Honor.",not hate speech
495,"The defense enters a plea of not guilty by reason of insanity, Your Honor.",not hate speech
496,Your trial is set for July 22.,not hate speech
497,All pretrial motions and matters should be filed no later than July 8.,not hate speech
498,Is there anything further?,not hate speech
499,RUFUS: Yes.,not hate speech
500,"Your Honor, in response to the insanity plea...",not hate speech
501,...the state requests the defendant be examined by its own doctors.,not hate speech
502,Request granted.,hate speech
503,"Additionally, the state opposes any request for bail.",not hate speech
504,"Your Honor, we haven't yet asked for bail.",not hate speech
505,"Now, Governor Buckley cannot oppose a request until one is made.",hate speech
506,He should've learned that in law school.,not hate speech
507,"Your Honor, even Mr. Brigance's meager legal experience...",hate speech
508,...should've taught him two things.,not hate speech
509,"One, I have not been elected governor yet.",not hate speech
510,"And number two, he is required to request bail.",not hate speech
511,The state opposes any such request.,not hate speech
512,"In the future, why don't we just wait till he makes the request, huh?",not hate speech
513,"JAKE: Thank you, Your Honor.",not hate speech
514,"Your Honor, we would like to request bail.",hate speech
515,Denied.,not hate speech
516,I have never allowed bail in a capitalmurder case...,hate speech
517,...and don't feel that an exception is called for today.,not hate speech
518,Good enough.,not hate speech
519,We will be filing for a change of venue.,hate speech
520,I anticipated this.,not hate speech
521,"Let me save you some time, Mr. Brigance.",not hate speech
522,Your motion is denied.,not hate speech
523,"JAKE: Your Honor, we have not yet filed.",not hate speech
524,"We are simply indicating our intent to file in writing by letting you I said, request denied.",hate speech
525,Your Honor...,not hate speech
526,...how can you summarily deny this request?,not hate speech
527,It is quite clear that Carl Lee Hailey cannot receive a fair trial here.,not hate speech
528,"Now, we feel That's enough. Sidebar.",not hate speech
529,"Your Honor, we have a right Mr. Brigance.",hate speech
530,I will not tolerate grandstanding in my courtroom.,not hate speech
531,QUIETLY Get back to work.,hate speech
532,"Excellent technique, counselor.",not hate speech
533,Your Honor.,not hate speech
534,We feel it would be remiss not to tell you that in State v. Johnson...,not hate speech
535,...and State v. Fisher...,not hate speech
536,...both in 1985...,not hate speech
537,...failure to properly consider a change of venue...,hate speech
538,...has been a reversible decision on appeal to the state supreme court.,not hate speech
539,No.... No trial judge likes his rulings overturned.,hate speech
540,I guess you get to submit that brief after all.,not hate speech
541,Have it on my desk by Tuesday morning.,not hate speech
542,"Mr. Hailey, you are hereby ordered...",hate speech
543,...to remain in custody of the Madison County sheriff until trial.,not hate speech
544,Dismissed.,not hate speech
545,Find me that state doctor.,not hate speech
546,What's his name? Rodeheaver.,hate speech
547,Get him down here to interview Hailey.,not hate speech
548,"Since he's not able to afford a real one, find who Brigance is using for a shrink.",not hate speech
549,I want him discredited.,not hate speech
550,You want professional or personal dirt?,hate speech
551,I don't wanna know how.,not hate speech
552,Get me enough to shatter him.,not hate speech
553,We can do that. Taylor.,not hate speech
554,"This is $900, Carl Lee.",not hate speech
555,We said a thousand down.,not hate speech
556,My kids gotta eat.,not hate speech
557,Mine too.,hate speech
558,"All right, when do I get the rest?",not hate speech
559,"Them folks over at the bank, they won't loan me no money on my house.",not hate speech
560,Why not? Your house is almost paid for.,not hate speech
561,You borrowed on it before for Lester's trial.,not hate speech
562,Said I wasn't in jail before.,not hate speech
563,"Said to Gwen, how am I gonna pay sitting on death row?",not hate speech
564,And I lost my job at the mill.,not hate speech
565,They called Gwen.,not hate speech
566,"Worked 20 years, I'm out five days and they fired me.",not hate speech
567,"Carl Lee, I can't try a capitalmurder case for $900.",not hate speech
568,"Carl Lee, I need to live.",not hate speech
569,"Me too, Jake.",not hate speech
570,I need to live too.,hate speech
571,JAKE HUMMING Nice night.,not hate speech
572,"Finder of precedents, mystery woman of the courthouse.",not hate speech
573,ELLEN: Yup. Care for a beer?,not hate speech
574,I assume that's the infamous changeofvenue motion under your arm.,not hate speech
575,Mmhm.,not hate speech
576,Ellen Roark. ROARK.,not hate speech
577,"That's Roark in Boston, but it seems to be Roark in Mississippi.",not hate speech
578,"Boston, huh?",not hate speech
579,"Yup, I was born there.",hate speech
580,My father's the notorious Sheldon Roark.,not hate speech
581,"Attorney to the stars, yes.",not hate speech
582,Duly impressed.,not hate speech
583,"What brings you to Mississippi, Roark?",not hate speech
584,Slumming?,not hate speech
585,"No, law school at Ole Miss.",not hate speech
586,It's a.... It's a family tradition.,not hate speech
587,Mom was a sweet little sorority girl there till Dad Till Dad married her.,not hate speech
588,I married a sweet little sorority girl from Ole Miss myself.,not hate speech
589,"Well, they have an excellent selection.",hate speech
590,"Yes, they do.",not hate speech
591,"Now, really, what brings you to Canton?",not hate speech
592,I'm not believing they don't have cars to sit on on campus.,hate speech
593,Carl Lee Hailey.,not hate speech
594,Really like to help you with the trial.,hate speech
595,"Now, what makes you think I need help?",not hate speech
596,You're trying one of the largest murder cases...,not hate speech
597,...these parts have seen and you work alone.,not hate speech
598,"You have no paralegals, no clerks, researchers...",not hate speech
599,...nor can you afford to hire any...,not hate speech
600,...so if Noose doesn't accept that motion under your arm...,not hate speech
601,...you go to trial in less than a month.,hate speech
602,"Trust me, you need help.",not hate speech
603,"Now, how do you know this?",not hate speech
604,"Well, I'm an excellent researcher.",not hate speech
605,I see that.,not hate speech
606,"Look, I've played gofer...",not hate speech
607,"...for 7 capitalmurder cases, I've witnessed 2 executions...",not hate speech
608,"...I have written briefs for the ACLU, I'm top 5 percent of my class...",not hate speech
609,"...editor of the law review, I'm published, I'm young.",not hate speech
610,And when I graduate...,not hate speech
611,...I intend to spend a glorious career stomping out the death penalty.,not hate speech
612,"Let's see, what else?",not hate speech
613,"Oh, genius runs in my family.",not hate speech
614,You'll get me on the way up...,not hate speech
615,"...and I really think, you know, now is a good time to, you know, grab me.",hate speech
